GRBname,flarenum,indices,params,errors,fluence,peak_flux,stats,Trig_ID,T90,T90_err,redshift,redshift_err,conversion,conversion_bat,bat_conversion_rchisq,dimple,t_rise,duration,t_decay,t_start,t_peak,t_end,t_ratio,fluence_rise,fluence_decay,underlying_index,d_l,e_iso,L_p,L_iso,t_peak_z,t_start_z,t_end_z,afterglow_fluence
GRB091104A,2,"[36, 46, 65]","[227.7653973182585, 4.542359954496435, 4.513308086893731, 2.9999999999998304, 12.408062068526506]","[4.460046465715311, 5.454293340399699, 4.780304347743564, nan, 4.898302469872937]",2.899496801658901e-09,3.5846327666536467e-10,"[2957.1853793073083, 36.96481724134135, 90, 10, 80, 344.89699174071046, 3375.4574125688346]",374875.0,107.136,19.64406,,,2.89e-11,3.0867478145919186e-07,0.87255,3.0,8.650884776971736,17.246440526366484,8.595555749394748,219.11451254128676,227.7653973182585,236.36095306765324,0.9936042348264456,1.4543993962514949e-09,1.4450974054074061e-09,-0.2999999875108332,,,,,,,,1.199145954184049e-07
GRB090929B,1,"[5, 79, 147]","[101.94633615983982, 6.664910322340601, 30.127169617006242, 3.0, 35.80710877902451]","[3.043644578750068, 3.405081568518626, nan, nan, 1.7015844970268585]",4.505289657052977e-08,1.3714096496456834e-09,"[2759.243836291072, 13.935574930762991, 208, 10, 198, 567.9645429691826, 3478.3324480290808]",371050.0,357.36,7.211015,,,3.83e-11,,,4.0,12.693263375206868,70.0701942269777,57.37693085177084,89.25307278463295,101.94633615983982,159.32326701161065,4.520266314164913,8.161362659235179e-09,3.6891533911294594e-08,-0.2999999999993391,,,,,,,,3.821285807912162e-07
GRB090929B,2,"[5, 79, 147]","[149.06439531024307, 7.805659909647068, 38.839869554416495, 1.5584054276270687, 111.13665406426166]","[1.6166294996128903, 2.3439331293414236, 4.872877133299535, 0.5556829058120787, 12.907439648087653]",1.7841106999199235e-07,4.2532142387581876e-09,"[2759.243836291072, 13.935574930762991, 208, 10, 198, 567.9645429691826, 3478.3324480290808]",371050.0,357.36,7.211015,,,3.83e-11,,,4.0,26.977186264025704,161.21188359499496,134.23469733096925,122.08720904621737,149.06439531024307,283.2990926412123,4.975859825306255,2.985529507672093e-08,1.4855577491527143e-07,-0.2999999999993391,,,,,,,,3.821285807912162e-07
GRB090904A,1,"[10, 33, 113]","[296.9339072013113, 2.0950347938060294, 41.000457818116864, 2.0030028366769295, 94.51093259716133]","[nan, nan, nan, nan, nan]",1.6456012126950924e-07,4.309695540413444e-09,"[2724.8929104984018, 18.165952736656013, 155, 5, 150, 459.4301125660256, 3393.9143157888475]",361830.0,129.532,9.365273,,,4.5599999999999996e-11,4.558787606605752e-07,1.215,4.0,5.498326917631175,113.10222997597145,107.60390305834028,291.4355802836801,296.9339072013113,404.53781025965156,19.570299232898087,7.999889332927273e-09,1.5656023193658197e-07,2.6157068754403534,,,,,,,,5.988101853439202e-07
GRB090904A,2,"[139, 142, 154]","[10823.739248201135, 537.3356247804845, 6711.921517159329, 2.9999999999754, 0.046972128988308104]","[nan, nan, nan, nan, 0.010560948954431989]",1.3864332028369938e-08,2.1418740507760844e-12,"[6620.3134983901855, 47.287953559929896, 155, 15, 140, 627.7196151251796, 7339.769154849824]",361830.0,129.532,9.365273,,,4.5599999999999996e-11,4.558787606605752e-07,1.215,4.0,1023.3509944453072,13806.146778793085,12782.795784347778,9800.388253755827,10823.739248201135,23606.535032548913,12.491115808488084,1.0276638031670119e-09,1.2836668225202927e-08,6.0,,,,,,,,5.988101853439202e-07
GRB090904A,3,"[139, 142, 154]","[17911.684869127275, 283.3821769812315, 14849.444491898541, 1.0000000000102789, 0.03173132914600384]","[nan, nan, 8058.576520641074, nan, nan]",2.187453238496747e-08,1.0701136911897751e-12,"[6620.3134983901855, 47.287953559929896, 155, 15, 140, 627.7196151251796, 7339.769154849824]",361830.0,129.532,9.365273,,,4.5599999999999996e-11,4.558787606605752e-07,1.215,4.0,1957.534728972665,104533.8633057993,102576.32857682664,15954.15014015461,17911.684869127275,120488.01344595391,52.4007707544784,4.0962969081894575e-10,2.1464902694148525e-08,6.0,,,,,,,,5.988101853439202e-07
GRB090904A,4,"[139, 142, 154]","[32007.4059910482, 132.61755555555555, 8431.014904034546, 1.6976820295816824, 3.7563992806246294]","[nan, 9.029111810651625e-08, nan, 3.9409777772730963, 168.3563338921336]",1.3085670979105346e-06,2.636189127260172e-13,"[6620.3134983901855, 47.287953559929896, 155, 15, 140, 627.7196151251796, 7339.769154849824]",361830.0,129.532,9.365273,,,4.5599999999999996e-11,4.558787606605752e-07,1.215,4.0,414.00230117350293,26733.742224567006,26319.739923393503,31593.403689874696,32007.4059910482,58327.1459144417,63.573897654166046,2.0264643758699973e-08,1.2883024541518347e-06,6.0,,,,,,,,5.988101853439202e-07
GRB091026A,1,"[48, 55, 68]","[165.56173623509972, 4.445678464906278, 58.556013187530226, 2.3335490939889447, 8.580318846148868]","[7.12783044412368, 9.314241119154298, nan, nan, nan]",2.0401973390844594e-08,3.6550110721539254e-10,"[4515.593065341094, 32.486281045619386, 144, 5, 139, 511.23777451033726, 4924.6902756788395]",373871.0,174.0,72.52758,,,4.26e-11,4.846314083630828e-07,0.78857,3.0,10.177019870506257,144.22308605619568,134.04606618568943,155.38471636459346,165.56173623509972,299.60780242078914,13.171445854612573,1.439653566762943e-09,1.896231982408165e-08,3.5100971299607266,,,,,,,,3.4713907835774734e-07
GRB091026A,2,"[69, 74, 110]","[325.4511428488759, 3.3005666671360934, 89.9177653993168, 1.4755152186478737, 19.16950656042266]","[nan, nan, 17.54947228307936, 0.5363457244575958, 4.480799209050206]",6.883579853382621e-08,7.697198986337497e-10,"[3787.2008046632814, 27.246048954412096, 144, 5, 139, 485.9068266061388, 4196.298015001026]",373871.0,174.0,72.52758,,,4.26e-11,4.846314083630828e-07,0.78857,3.0,12.230150672976606,345.4177302364655,333.1875795634889,313.2209921758993,325.4511428488759,658.6387224123648,27.24312957972715,2.437258017980809e-09,6.639854051584542e-08,0.6304200317445479,,,,,,,,3.4713907835774734e-07
GRB091026A,3,"[110, 124, 126]","[773.3129346632174, 95.0515694230868, 280.53559492466127, 2.999999999999888, 3.301841170763474]","[nan, nan, nan, nan, nan]",4.717119380244914e-08,1.4063746217091233e-10,"[4802.579426374951, 34.55093112499965, 144, 5, 139, 520.1105679888949, 5211.676636712697]",373871.0,174.0,72.52758,,,4.26e-11,4.846314083630828e-07,0.78857,3.0,181.02488204077167,715.3024672264378,534.2775851856661,592.2880526224458,773.3129346632174,1307.5905198488836,2.9514041338545516,1.1937830356508765e-08,3.523336344594038e-08,0.6304200317445479,,,,,,,,3.4713907835774734e-07
GRB090812A,1,"[39, 92, 208]","[112.60617093678492, 6.529760139635182, 14.889956722673357, 2.9999999999975815, 49.46730390843612]","[3.8908216866881293, 6.518986155906607, 3.6993306665572563, nan, 4.7920306624539135]",3.4532273673834217e-08,1.8055539034282542e-09,"[12780.340397313197, 31.791891535604968, 427, 25, 402, 1527.0832140472426, 15114.982653968702]",359711.0,74.496,15.28687,2.452,,3.6499999999999997e-11,4.338812361435141e-07,1.55908,2.0,12.435871035133829,40.79366329122659,28.357792256092765,100.17029990165109,112.60617093678492,140.96396319287769,2.2803221564437517,1.0527098122001833e-08,2.400517555183238e-08,1.0373136180193407,6.285730943958329e+28,4.966790318924111e+50,2.596935183749043e+49,4.202946927939528e+49,32.62055936755067,29.018047480200202,40.83544704312795,4.537471995953989e-07
GRB090812A,2,"[39, 92, 208]","[128.63075674244482, 5.214220016226477, 13.722050825813632, 2.5843029402910065, 67.89396126819035]","[1.6167401661481384, 2.301066458994054, nan, nan, nan]",4.166808510496289e-08,2.477757531085069e-09,"[12780.340397313197, 31.791891535604968, 427, 25, 402, 1527.0832140472426, 15114.982653968702]",359711.0,74.496,15.28687,2.452,,3.6499999999999997e-11,4.338812361435141e-07,1.55908,2.0,11.014684818103035,40.00158303758215,28.986898219479116,117.61607192434178,128.63075674244482,157.61765496192393,2.6316593437007016,1.1473566381026085e-08,3.0194518723936804e-08,1.0373136180193407,6.285730943958329e+28,5.993136845323067e+50,3.5637682691480304e+49,5.171872415803699e+49,37.26267576548228,34.071863245753704,45.659807347023154,4.537471995953989e-07
GRB090812A,3,"[39, 92, 208]","[147.00317002073635, 14.78530491199722, 25.317906841221767, 2.9999999999988556, 62.987718220011345]","[4.7005996844318965, 5.373597141107846, 5.795889992398788, nan, 5.061466223139781]",8.232433634530078e-08,2.2990516816495895e-09,"[12780.340397313197, 31.791891535604968, 427, 25, 402, 1527.0832140472426, 15114.982653968702]",359711.0,74.496,15.28687,2.452,,3.6499999999999997e-11,4.338812361435141e-07,1.55908,2.0,28.158483798602532,76.37621578630015,48.21773198769762,118.84468622213382,147.00317002073635,195.22090200843397,1.712369612389805,3.035144418129588e-08,5.1972892164004905e-08,1.0373136180193407,6.285730943958329e+28,1.1840741233367279e+51,3.3067349526352526e+49,5.351697294344818e+49,42.584927584222584,34.427777005253134,56.55298435933776,4.537471995953989e-07
GRB090812A,4,"[39, 92, 208]","[188.57964996303036, 10.726670186964975, 10.726670181632194, 2.9999999999667875, 27.75234354105286]","[11.683014213417174, 10.187173234695546, 12.234457952334225, nan, 3.6505445070888918]",1.9403844715385673e-08,1.0129605387354478e-09,"[12780.340397313197, 31.791891535604968, 427, 25, 402, 1527.0832140472426, 15114.982653968702]",359711.0,74.496,15.28687,2.452,,3.6499999999999997e-11,4.338812361435141e-07,1.55908,2.0,20.42884948754738,40.85769896493852,20.42884947739114,168.15080047548298,188.57964996303036,209.0084994404215,0.999999999502848,9.701922300638957e-09,9.701922414746718e-09,1.0373136180193407,6.285730943958329e+28,2.790862512922496e+50,1.456945072532419e+49,2.357953981421174e+49,54.62909906229153,48.71112412383632,60.54707399780461,4.537471995953989e-07
GRB090812A,5,"[39, 92, 208]","[204.06728637176673, 4.531462217220957, 4.531461916394672, 2.999999999995903, 15.674596805982963]","[nan, nan, nan, nan, 5.56866022359138]",4.62975412582965e-09,5.721199449645455e-10,"[12780.340397313197, 31.791891535604968, 427, 25, 402, 1527.0832140472426, 15114.982653968702]",359711.0,74.496,15.28687,2.452,,3.6499999999999997e-11,4.338812361435141e-07,1.55908,2.0,8.630130131718772,17.260259690516506,8.630129558797734,195.43715624004795,204.06728637176673,212.69741593056446,0.9999999336138586,2.31487713423885e-09,2.3148769915908005e-09,1.0373136180193407,6.285730943958329e+28,6.658993319803742e+49,8.228823363190347e+48,1.3317786262852368e+49,59.11566812623602,56.615630428750855,61.615705657753324,4.537471995953989e-07
GRB090812A,6,"[213, 242, 310]","[254.59184457450633, 7.559166279276031, 47.44698447977502, 1.873980651969393, 47.28165867837234]","[0.8818571920186007, 2.077737073623934, nan, nan, 1.2559285306690653]",8.42561992418033e-08,1.7257608354212245e-09,"[16212.439547590593, 38.41810319334264, 427, 5, 422, 1567.9217915488334, 18425.946123981525]",359711.0,74.496,15.28687,2.452,,3.6499999999999997e-11,4.338812361435141e-07,1.55908,2.0,21.201362166303653,154.27697718651478,133.07561502021113,233.39048240820267,254.59184457450633,387.66745959471746,6.276748351184464,1.1578825080257926e-08,7.267737416154536e-08,1.0373136180193407,6.285730943958329e+28,1.2118601823216243e+51,2.4821685044860834e+49,2.711578503587578e+49,73.75198278519882,67.61022085985013,112.30227682349869,4.537471995953989e-07
GRB100316D,1,"[239, 246, 290]","[488.15626091434825, 3.520886645094794, 45.8388171951142, 1.0000000006454923, 21.260320000009862]","[1.7207662785227418, 4.475645579841093, 17.436716301218876, nan, 3.3261460928798225]",7.09735785282113e-08,1.4268576865707975e-09,"[15792.959295603132, 40.39120024450929, 396, 5, 391, 1474.6503304226906, 17859.63450014355]",416135.0,521.88,439.6235,0.0591,,6.77e-11,4.748732418232389e-07,0.31385,3.0,24.321423279010105,340.96475434584244,316.64333106683233,463.83483763533815,488.15626091434825,804.7995919811806,13.019111893015822,5.062631113314788e-09,6.59109474148965e-08,3.2127508008821963,8.245386249543232e+26,5.725212469727495e+47,1.1510006384184975e+46,1.7783575719788547e+45,460.91611832154496,437.9518814421095,759.8900877926359,8.861338128628263e-07
GRB091130B,1,"[5, 31, 94]","[95.07607033026817, 4.726201148175908, 39.013737694960405, 2.22069229970604, 245.61261967123397]","[0.82399281612909, nan, 2.660506436922409, 0.363633934739873, 20.966564125179097]",2.8729676604882897e-07,7.417501006289652e-09,"[3838.6429976115223, 19.38708584652284, 203, 5, 198, 611.8152547777812, 4175.058054813801]",377487.0,101.76,24.03156,,,3.0199999999999997e-11,,,3.0,11.284284821347342,104.43354239477527,93.14925757342793,83.79178550892082,95.07607033026817,188.2253279036961,8.254777245360767,3.1043075836041804e-08,2.562536902127872e-07,0.10374009601433892,,,,,,,,5.169447272263741e-07
GRB091130B,2,"[121, 131, 183]","[4971.058999833593, 189.7065000001847, 35608.28339984714, 2.7677418892677803, 0.04595253431364485]","[nan, nan, 4850.929391186696, nan, 0.00313653859973972]",4.421296878599856e-08,1.3877660074646307e-12,"[6832.19553252763, 34.50603804306884, 203, 5, 198, 728.8502678663892, 7168.6105897299085]",377487.0,101.76,24.03156,,,3.0199999999999997e-11,,,3.0,381.36352592176354,71964.04787977302,71582.68435385125,4589.695473911829,4971.058999833593,76553.74335368484,187.70196803911548,2.3430046382379633e-10,4.397866832217477e-08,2.179050170477816,,,,,,,,5.169447272263741e-07
GRB100504A,1,"[15, 30, 49]","[83.53419715839944, 3.3600928912627244, 6.586201190299829, 2.9999999999831006, 30.08187065634857]","[nan, nan, nan, nan, 9.66216701949087]",8.869610748040843e-09,9.986074884605316e-10,"[3041.2907850475804, 34.17180657356832, 94, 5, 89, 341.95168788017776, 3401.844007050607]",421124.0,97.004,8.304781,,,3.32e-11,4.53936842932192e-07,0.26907,4.0,6.399267502692325,18.942630024863675,12.54336252217135,77.13492965570711,83.53419715839944,96.07755968057079,1.9601247356660831,2.9963638250300128e-09,5.8732469230108296e-09,0.08773565894787935,,,,,,,,1.4259802390731006e-07
GRB100413A,1,"[91, 103, 111]","[276.5179985609022, 8.429795631634057, 9.819357360328556, 1.0, 42.07432234495558]","[0.7847353030192139, 3.5646472133960936, 4.115480009177372, nan, 6.532994248447155]",3.152589548161726e-08,1.7292543949429268e-09,"[5152.9389221028305, 23.10734942647009, 228, 5, 223, 725.954365052983, 6114.253135517326]",419404.0,192.64,12.09429,,,4.11e-11,4.517192390220522e-07,1.05124,2.0,58.23096527516071,126.06068291718242,67.8297176420217,218.28703328574147,276.5179985609022,344.3477162029239,1.1648393139544173,1.4562697022346735e-08,1.696319845927052e-08,1.152563815428903,,,,,,,,1.0840960370878048e-06
GRB100513A,1,"[11, 18, 32]","[223.06317640443018, 28.483948331610595, 28.48394833160895, 3.0, 4.845840375362351]","[15.615648136754125, 15.739963303411475, nan, nan, nan]",7.34540747224884e-09,1.4440413698525436e-10,"[1117.2129829412606, 21.07949024417473, 63, 10, 53, 212.04293410918453, 1072.5257824869575]",421814.0,83.496,21.62838,4.772,,2.9799999999999997e-11,5.466549691891659e-07,0.97128,3.0,54.247430295798154,108.49486059159318,54.24743029579503,168.81574610863203,223.06317640443018,277.3106067002252,0.9999999999999424,3.6727036844427447e-09,3.6727037878060946e-09,2.579741557535727,1.3964636176741737e+29,3.1185928934542866e+50,6.130874523830058e+48,1.65911252227674e+49,38.64573395780148,29.24735726067776,48.04411065492467,3.767397597979446e-08
GRB100513A,2,"[11, 18, 32]","[265.6440800299101, 12.394828821019871, 12.3948288206697, 3.0, 4.531843469060483]","[27.682113875993565, 28.08636506489434, 26.243561915430853, nan, nan]",2.989248595222018e-09,1.3375628991994226e-10,"[1117.2129829412606, 21.07949024417473, 63, 10, 53, 212.04293410918453, 1072.5257824869575]",421814.0,83.496,21.62838,4.772,,2.9799999999999997e-11,5.466549691891659e-07,0.97128,3.0,23.60584300563525,47.211686010603586,23.605843004968335,242.03823702427488,265.6440800299101,289.24992303487846,0.9999999999717478,1.4946242901306915e-09,1.4946243050913265e-09,-0.3,1.3964636176741737e+29,1.269126248073687e+50,5.678805658842993e+48,1.5516066726013687e+49,46.022882888064814,41.93316649762212,50.11259927839197,3.767397597979446e-08
GRB091221A,1,"[13, 24, 52]","[99.53917204370364, 2.5210358959679957, 35.8738229306233, 1.9714104997672108, 41.1981702949363]","[2.24895061298765, 2.8073677694542107, 5.102323843248502, 0.547387953674577, 5.269596255585503]",6.322777464989704e-08,1.8568934647851645e-09,"[1007.5385558387484, 16.79230926397914, 65, 5, 60, 193.35986497979044, 1219.577482865079]",380311.0,62.9,5.659316,,,4.51e-11,4.853809616492167e-07,0.88408,4.0,6.719447355296538,102.3358029181342,95.61635556283767,92.8197246884071,99.53917204370364,195.1555276065413,14.229794580869664,4.15158399297806e-09,5.9076190656918977e-08,5.6525335290066305,,,,,,,,3.8753893331304946e-08
GRB100302A,1,"[2, 9, 23]","[133.35587178861127, 14.343074054726252, 14.343074054724848, 1.2289249831529674, 50.18869788983593]","[3.169727142555158, 4.707519900289743, 3.416374494904373, nan, 5.7039282261401025]",4.534268485622304e-08,1.6720219521039177e-09,"[5242.664579822192, 32.7666536238887, 165, 5, 160, 585.7528711717321, 5756.995393872205]",414592.0,17.948,1.644021,4.813,,3.37e-11,4.5599703808693496e-10,1.08299,3.0,69.12369200946038,138.24738401891398,69.1236920094536,64.23217977915088,133.35587178861127,202.47956379806487,0.999999999999902,2.2671341261667656e-08,2.2671343594555383e-08,0.8544871234843848,1.4106145919490027e+29,1.9504441426890494e+51,7.19230771902784e+49,8.201190844884466e+49,22.940972267092942,11.04974708053516,34.832197453649556,9.755844593968008e-08
GRB100302A,2,"[29, 37, 43]","[179.7318243173282, 4.466993866819388, 20.31558938516262, 3.0, 14.485692261753602]","[3.466122395335013, 2.597727287966949, 5.089546577587055, 2.1767090008948298, 3.067351808840015]",1.080229599020116e-08,4.881446955803763e-10,"[5945.815196512305, 37.16134497820191, 165, 5, 160, 606.5194027436371, 6460.146010562318]",414592.0,17.948,1.644021,4.813,,3.37e-11,4.5599703808693496e-10,1.08299,3.0,8.507350722621567,47.198212897323145,38.69086217470158,171.22447359470664,179.7318243173282,218.42268649202978,4.547933127033332,1.947084729009024e-09,8.855211261192137e-09,0.8544871234843848,1.4106145919490027e+29,4.646675645363691e+50,2.099785147920732e+49,5.722912769019497e+49,30.918944489476726,29.45544015047422,37.574864354383244,9.755844593968008e-08
